0.13902373611927032,-0.1493561565876007,-0.2146722972393036,0.21417932212352753,0.11655144393444061,-0.15464526414871216,-0.16536986827850342,0.0631006509065628,0.1543893665075302,0.20637191832065582,0.029666349291801453,0.13796092569828033,0.09203578531742096,0.08334605395793915,-0.11801162362098694,-0.17072243988513947,0.22889192402362823,0.04892803728580475
-0.21189948916435242,-0.08715634047985077,0.023396864533424377,0.03954170644283295,-0.17625030875205994,0.20591185986995697,-0.21736450493335724,0.1154869943857193,-0.10416863858699799,-0.1668519824743271,0.10424838960170746,-0.05649000406265259,-0.09371137619018555,-0.024722978472709656,-0.08418826758861542,0.21943990886211395,-0.22199706733226776,-0.08080144226551056
-0.028611212968826294,-0.06552699208259583,-0.14460834860801697,0.03123439848423004,0.004755228757858276,0.14975406229496002,0.07740984857082367,0.16138051450252533,-0.16647690534591675,0.19663242995738983,-0.09861558675765991,-0.0030053555965423584,0.08677969872951508,-0.04870925843715668,-0.06252555549144745,0.10711957514286041,0.1698213666677475,-0.15328937768936157
0.13577888906002045,0.15609858930110931,0.0979689508676529,0.07576693594455719,0.12653766572475433,0.2232673615217209,0.16011075675487518,0.007514894008636475,-0.1609039008617401,-0.005764201283454895,-0.13544681668281555,0.20785193145275116,-0.0699901282787323,0.01699112355709076,0.09970737993717194,0.08198054134845734,-0.19329547882080078,-0.15214717388153076
0.0402824729681015,-0.17312486469745636,0.09176044166088104,0.06247664988040924,-0.0917610228061676,-0.18643656373023987,0.03612224757671356,-0.13159677386283875,0.2262013703584671,0.15221960842609406,0.15084631741046906,0.11025811731815338,0.09190009534358978,-0.1769276112318039,0.22441934049129486,-0.04816645383834839,0.13656075298786163,0.2164190262556076
0.045326635241508484,-0.17079858481884003,-0.011187151074409485,-0.13725298643112183,-0.19192300736904144,0.16840635240077972,-0.0890125185251236,0.18935735523700714,-0.13702553510665894,0.09765170514583588,-0.015867114067077637,-0.026239871978759766,0.1361386924982071,-0.21341894567012787,0.1969832330942154,-0.04832752048969269,0.10644836723804474,-0.13988308608531952
-0.12294291704893112,-0.005465373396873474,-0.056411534547805786,-0.09580858051776886,0.1275443583726883,-0.025732949376106262,-0.09673541784286499,-0.026929304003715515,0.21113310754299164,-0.19324560463428497,-0.039226412773132324,-0.03686961531639099,0.11476056277751923,0.19430141150951385,-0.14800193905830383,-0.04366612434387207,-0.21936504542827606,-0.17431090772151947
0.08837012946605682,-0.025667116045951843,0.17451126873493195,-0.02242279052734375,-0.10761786997318268,-0.07775188982486725,0.0249621719121933,0.15099065005779266,0.019306883215904236,0.05375896394252777,-0.08277168869972229,0.08954869210720062,-0.15907999873161316,0.14642517268657684,-0.010151967406272888,0.19800247251987457,-0.119982048869133,0.23106299340724945
0.14974822103977203,-0.19036273658275604,-0.06995303928852081,0.20584748685359955,0.08005227148532867,0.196037158370018,-0.049434542655944824,-0.10065904259681702,0.15632130205631256,-0.0707235038280487,0.2137555330991745,0.13763849437236786,0.23465044796466827,0.17776156961917877,-0.06998990476131439,0.19879354536533356,-0.18286269903182983,0.23063720762729645
-0.0006175637245178223,-0.10742039978504181,0.06882686913013458,0.12650315463542938,0.011060908436775208,0.1675250381231308,-0.01675182580947876,-0.23162516951560974,0.15200401842594147,0.002128496766090393,0.13227371871471405,-0.1164170429110527,0.1539802998304367,0.08852307498455048,-0.13694965839385986,-0.2191101461648941,-0.007851257920265198,0.04393447935581207
